id,title,description,url,img_url,publishing_date,publisher
18,Türkiye Kupası’nda final ne zaman oynanacak? Tarih belli oldu!,"Ziraat Türkiye Kupası’nda yarı final ve final karşılaşmalarının takvimi belli oldu. Kupada final, 23 Mayıs Perşembe günü oynanacak.",https://www.haberturk.com/turkiye-kupasinda-final-ne-zaman-oynanacak-tarih-belli-oldu-3673344-spor,https://im.haberturk.com/l/2024/03/28/ver1711648034/3673344/jpg/1200x628,2024-03-28 20:48:03+03:00,haberturk
19,Bakan Koca: MHRS randevularında köklü çözüme gittik,"Sağlık Bakanı Fahrettin Koca'dan önemli açıklamalar geldi. ""MHRS Randevularında yaşanan sorunlara karşı, uzman ve yan dal uzmanı sayılarının artırılması için köklü bir çözüme gittik. Kısa sürede sonuç almak içinse çalışmalarımız sürüyor"" ifadelerini kullanan Bakan Koca, vatandaşlardan ""Alınan fakat iptal edilmeden gidilmeyen randevular' hakkında ricada bulundu",https://www.haberturk.com/bakan-koca-mhrs-randevularinda-koklu-cozume-gittik-3671721,https://im.haberturk.com/l/2024/03/22/ver1711138836/3671721/jpg/1200x628,2024-03-23 09:51:38+03:00,haberturk
20,Beşiktaş BOA: 64 MAÇ SONUCU,"ING Kadınlar Basketbol Süper Ligi play-off yarı final ikinci maçında, Çukurova Basketbol (ÇBK) Mersin, konuk ettiği Beşiktaş BOA'yı 91-64 yendi. Seride 2-0 öne geçen ÇBK Mersin, finale yükseldi.",https://www.haberturk.com/cbk-mersin-91-besiktas-boa-64-mac-sonucu-3673565-spor,https://im.haberturk.com/l/2024/03/29/ver1711718653/3673565/jpg/1200x628,2024-03-29 16:29:52+03:00,haberturk
21,Sinan Güleryüz: Eşimin profesyonelliği karşısında ezildim gibi oldu,"Oyuncu Özge Özder ile mutlu bir evlilik sürdüren Sinan Güleryüz; ""Oyunculuk teklifi alıyor musunuz?"" sorusuna; ""Hayatta ekrana çıkmam diye bir şeyim yok. Özge ile karşılıklı oynamıştım. Özge'ye çok farklı duygular beslediğim için, onun profesyonelliği karşısında ezildim gibi oldu"" dedi",https://www.haberturk.com/sinan-guleryuz-esimin-profesyonelligi-karsisinda-ezildim-gibi-oldu-3673434-magazin,https://im.haberturk.com/l/2024/03/29/ver1711693691/3673434/jpg/1200x628,2024-03-29 09:33:27+03:00,haberturk
22,"Avrupa Birliği; Apple, Meta ve Google hakkında neden soruşturma başlattı?","Avrupa Birliği (AB) Komisyonu, ABD merkezli teknoloji şirketleri Apple, Google ve Facebook’un ana şirketi Meta hakkında yeni bir soruşturma başlattı. Komisyon, ABD şirketlerinin Avrupa Dijital Pazarlar Yasası’nın (DMA)  öngördüğü internet kurallarına uymak için yeterli çabayı göstermediklerinden şüpheleniyor.",https://www.haberturk.com/avrupa-birligi-apple-meta-ve-google-hakkinda-neden-sorusturma-baslatti-3672280,https://im.haberturk.com/l/2024/03/25/ver1711376100/3672280/jpg/1200x628,2024-03-25 17:15:42+03:00,haberturk
23,İhracatçı ve şirketler için sırat köprüsü,"Merkez Bankası'nın ilk kez bir seçim öncesinde politika faizini 5 puan artırarak yüzde 50'ye yükseltmesi, piyasa faizlerini sıçrattı. Faiz oranları nominal olarak 2002 sonrasının en yüksek düzeyinde. Önümüzdeki dönemde faizlerin biraz daha artma ihtimali var. ➔Faiz artışından elbette kredi kullanan, borçlanan herkes etkileniyor. Ancak en çok etkilenen kesimlerin başında ihracatçılar geliyor. ➔Çünkü faiz artışı onları iki yönlü vuruyor. Biri kur artışını yavaşlatarak, diğeri de finansman maliyetlerini artırarak. İhracatçılar artık kurların hızlandırılmasıyla elde ettikleri teşvikten yoksunlar.    ➔Zaten Merkez Bankası'nın da seçime iki...",https://www.haberturk.com/ozel-icerikler/abdurrahman-yildirim-1018/3672824-ihracatci-ve-sirketler-icin-sirat-koprusu,https://im.haberturk.com/l/2024/03/27/ver1711527882/3672824/jpg/1200x628,2024-03-27 11:23:39+03:00,haberturk
24,Marmaris'te 2 bin 500 yıllık kaya mezarı turizme kazandırılacak,Muğla'nın Marmaris ilçesinde tespit edilen Karya dönemine ait 2 bin 500 yıllık kaya mezarının çevresinde düzenleme yapılacak,https://www.haberturk.com/marmaris-te-2-bin-500-yillik-kaya-mezari-turizme-kazandirilacak-3673668,https://im.haberturk.com/l/2024/03/30/ver1711779829/3673668/jpg/1200x628,2024-03-30 09:25:52+03:00,haberturk
25,Iğdır teravih namazı saatleri 2024: Diyanet Iğdır teravih namazı saat kaçta kılınacak ve ne zaman?,"11 ayın sultanı olarak adlandırılan Ramazan ayına giriş yaptık. Milyonlarca oruç tutacak vatandaş için Diyanet İşleri teravih saatlerini il il paylaştı. Ramazan ayının ilk teravih namazı yatsı namazına müteakip eda edildi. Bu kapsamda Iğdır teravih namazı saatleri araştırılıyor. İşte, 2024 Iğdır teravih namazı saati...",https://www.haberturk.com/igdir-teravih-namazi-saatleri-2024-diyanet-igdir-teravih-namazi-saat-kacta-kilinacak-ve-ne-zaman-3667489,https://im.haberturk.com/l/2024/03/08/ver1710233851/3667489/jpg/1200x628,2024-03-12 11:57:31+03:00,haberturk
26,"Yusuf Güney'in ""100 yaşında sevgilim var"" esprisi","Bir süre önce astral seyahate çıktığını söyleyen şarkıcı Yusuf Güney'den yine sıra dışı açıklamalarda bulunmuştu. Andromeda Galaksisi'nde 100 yaşında bir sevgilisi olduğunu iddia eden Güney, espri yaptığını söyledi",https://www.haberturk.com/yusuf-guney-in-100-yasinda-sevgilim-var-esprisi-magazin-haberleri-3672480-magazin,https://im.haberturk.com/l/2024/03/26/ver1711439153/3672480/jpg/1200x628,2024-03-26 10:46:49+03:00,haberturk
27,Beyaz Saray: Rusya'yı uyarmıştık,"Rusya'nın başkenti Moskova'da gerçekleştirilen terör saldırısının yankıları sürerken, ABD, saldırı öncesinde Rus makamlarını olası bir terör eylemine yönelik uyardıklarını açıkladı.",https://www.haberturk.com/beyaz-saray-rusya-yi-uyarmistik-3673324,https://im.haberturk.com/l/2024/03/28/ver1711641235/3673324/jpg/1200x628,2024-03-28 19:04:21+03:00,haberturk
28,'Sırrını Biliyorum'a oyunculu gösterim yapıldı- Magazin haberleri,"'Sırrını Biliyorum'un oyuncuları, filmi Bursa'da izleyicilerle birlikte izledi",https://www.haberturk.com/sirrini-biliyorum-a-oyunculu-gosterim-yapildi-3672488-magazin,https://im.haberturk.com/l/2024/03/26/ver1711440366/3672488/jpg/1200x628,2024-03-26 11:54:59+03:00,haberturk
29,Ramazanda mideyi rahatlatan 10 etkili öneri!,"Gastroenteroloji Uzmanı Prof. Dr. Oya Yönal, ramazanda mide sorunu yaşamamak için dikkat edilmesi gereken kuralları anlattı, önemli uyarılarda bulundu.",https://www.haberturk.com/ramazanda-mideyi-rahatlatan-10-etkili-oneri-3669548,https://im.haberturk.com/l/2024/03/15/ver1710488906/3669548/jpg/1200x628,2024-03-15 10:48:35+03:00,haberturk
30,Boşandı ama kurtulamadı!,"Olay, Mersin'de meydana geldi. Genç kadın, polis memuru olan eşinden boşanmıştı. Eski eşinin son kez konuşma isteğini kabul eden kadın, başından vurularak öldürüldü",https://www.haberturk.com/bosandi-ama-kurtulamadi-guncel-haberler-3667366,https://im.haberturk.com/l/2024/03/07/ver1709841262/3667366/jpg/1200x628,2024-03-07 22:54:24+03:00,haberturk
31,SPK'den 2 gerçek ve 2 tüzel kişiye ceza,"Sermaye Piyasası Kurulu (SPK), 2 gerçek ve 2 tüzel kişiye toplam 5 milyon 468 bin 630 lira idari para cezası uygulanmasına karar verdi.",https://www.haberturk.com/spk-den-2-gercek-ve-2-tuzel-kisiye-ceza-3673399-ekonomi,https://im.haberturk.com/l/2024/03/29/ver1711665189/3673399/jpg/1200x628,2024-03-29 01:34:28+03:00,haberturk
32,"""Allah"" yazılı çorap, Malezya'yı karıştırdı: Markete molotofkokteyli atıldı","Malezya'daki bir market zincirinde ""Allah"" yazan çorabın satılması, ülkede infiale yol açtı. Çorap satıştan kaldırılsa da marketin sahibi ve müdürü hakkında dava açıldı. Marketin iki şubesine de molotofkokteyli atıldı",https://www.haberturk.com/allah-yazili-corap-malezya-yi-karistirdi-markete-molotofkokteyli-atildi-3673685,https://im.haberturk.com/l/2024/03/30/ver1711785947/3673685/jpg/1200x628,2024-03-30 11:05:53+03:00,haberturk
33,Arda Turan: Türk futbolunda bir şeyleri değiştirmek istiyorum,"Süper Lig'e yükselme yolunda önemli bir avantaj yakalayan Eyüpspor'un teknik Direktörü Arda Turan, Türk Futbolundaki hedeflerini, Atletico Madrid günlerini ve Galatasaray hakkındaki düşüncelerini İspanyol basınından Marca'ya anlattı. İşte özel röportajın detayları...",https://www.haberturk.com/arda-turan-turk-futbolunda-bir-seyleri-degistirmek-istiyorum-3673610-spor,https://im.haberturk.com/l/2024/03/29/ver1711738607/3673610/jpg/1200x628,2024-03-29 21:57:44+03:00,haberturk
34,Fisker üretime 6 hafta ara verdi! Yatırımcı arıyor,"ABD'li elektrikli otomobil girişimi Fisker, üretime 6 hafta boyunca ara verdiğini duyurdu.",https://www.haberturk.com/fisker-uretime-6-hafta-ara-verdi-yatirimci-ariyor-3670534-ekonomi,https://im.haberturk.com/l/2024/03/19/ver1710836585/3670534/jpg/1200x628,2024-03-19 11:24:12+03:00,haberturk
35,Hangi vitamin eksikliği hangi hastalığa neden olabilir?,Sağlıklı bir beden ve ruh için vitaminlerin doğru şekilde ve uygun miktarda alınması oldukça önemli. Peki hangi vitaminin eksikliği ne gibi hastalıklara ya da şikayetlere neden olabiliyor? İşte detaylar,https://www.haberturk.com/hangi-vitamin-eksikligi-hangi-hastaliga-neden-olabilir-haberler-3672584,https://im.haberturk.com/l/2024/03/26/ver1711464044/3672584/jpg/1200x628,2024-03-26 17:40:53+03:00,haberturk
36,Tatlı bir sürpriz: Evde kolayca yapabileceğiniz şans kurabiyesi tarifi,"Lezzetli bir sürpriz hazırlamak artık çok kolay! Evde basit malzemelerle yapabileceğiniz şans kurabiyeleri, her ısırıkta tatlı bir heyecan sunuyor. İşte, evde kolaylıkla hazırlayabileceğiniz şans kurabiyesi tarifi!",https://www.haberturk.com/tatli-bir-surpriz-evde-kolayca-yapabileceginiz-sans-kurabiyesi-3664509,https://im.haberturk.com/l/2024/02/27/ver1709130145/3664509/jpg/1200x628,2024-02-28 17:22:11+03:00,haberturk
37,"Çifte silahla baskına gitti, öldürüldü!","Olay, Kayseri'de meydana geldi. İki komşu esnafın aralarındaki husumet cinayetle bitti. Olay anları güvenlik kamerasına anbean yansıdı",https://www.haberturk.com/cifte-silahla-baskina-gitti-olduruldu-guncel-haberler-3666350,https://im.haberturk.com/l/2024/03/04/ver1709575902/3666350/jpg/1200x628,2024-03-04 21:11:47+03:00,haberturk
38,PFDK'dan Galatasaraylı Günay Güvenç'e 2 maç ceza!,"PFDK, Kasımpaşa maçında hakeme hakaret eden Galatasaraylı kaleci Günay Güvenç'e 2 maç men cezası verdi.",https://www.haberturk.com/pfdk-dan-galatasarayli-gunay-guvenc-e-2-mac-ceza-3673582-spor,https://im.haberturk.com/l/2024/03/29/ver1711723744/3673582/jpg/1200x628,2024-03-29 17:49:10+03:00,haberturk
39,"Damla Ersubaşı kimdir? Damla Ersubaşı kaç yaşında, nereli, hangi dizilerde rol aldı?","Sihirli Annem dizisiyle ünlenen Damla Ersubaşi hayatı ile gündeme geliyor. Sosyal medya hesabını aktif kullanan isimlerden birisi olan Damla Ersubaşı Mustafa Can Keser ile 2016-2020 yılları arasında evil kalmıştı. İki kızı bulunan Damla Ersubaşı geçirdiği mide ameliyatı sonrası hızlı bir şekilde kilo vermişti. Peki Damla Ersubaşı kimdir? Damla Ersubaşı kaç yaşında, nereli, hangi dizilerde rol aldı?",https://www.haberturk.com/damla-ersubasi-kimdir-damla-ersubasi-kac-yasinda-nereli-hangi-dizilerde-rol-aldi-3672447-magazin,https://im.haberturk.com/l/2024/03/26/ver1711434675/3672447/jpg/1200x628,2024-03-26 10:02:01+03:00,haberturk
40,"Bursa'da azot yüklü tanker şarampole devrilip patladı, sürücü öldü",Bursa'nın Kestel ilçesinde kontrolden çıkan azot yüklü tanker şarampole devrilip patladı. 56 yaşındaki sürücü Şener Tokgöz yaşamını yitirdi,https://www.haberturk.com/bursa-da-azot-yuklu-tanker-sarampole-devrilip-patladi-surucu-oldu-guncel-haberler-3673655,https://im.haberturk.com/l/2024/03/30/ver1711756497/3673655/jpg/1200x628,2024-03-30 02:55:00+03:00,haberturk
41,Yürüyen merdivenlerin kenarındaki fırçalar ne işe yarıyor ve bilinmeyen yanları nelerdir?,"Günümüzde alışveriş merkezlerinden havalimanlarına kadar birçok yerde kullanılan yürüyen merdivenler, hızlı bir şekilde ilerlememize yardımcı olabiliyor. Peki, bu merdivenlere bindiğinizde hiç kenardaki fırçaların ne işe yaradığını merak ettiniz mi? İşte, sizin için fırçaların kullanım amacı!",https://www.haberturk.com/yuruyen-merdivenlerin-kenarindaki-fircalar-ne-ise-yariyor-ve-bilinmeyen-yanlari-nelerdir-3670855,https://im.haberturk.com/l/2024/03/20/ver1710932560/3670855/jpg/1200x628,2024-03-25 08:53:25+03:00,haberturk
42,Muğla'da koca dehşeti! Boşanma aşamasındaki eşini öldürdü,"Bir türlü sonu gelmeyen kadın cinayetlerinin bir yenisi Muğla'nın Ortaca ilçesinde yaşandı. Cani koca, sokak ortasında tartıştığı 4 çocuk annesi eşini tabancayla başından vurarak öldürdü",https://www.haberturk.com/mugla-da-koca-dehseti-bosanma-asamasindaki-esini-oldurdu-3673407,https://im.haberturk.com/l/2024/03/29/ver1711693995/3673407/jpg/1200x628,2024-03-29 09:33:19+03:00,haberturk
43,İftara ne pişirsem diye düşünenler için: Ramazan'ın 20. gününe özel Antep lezzetleriyle iftar menüsü alternatifi!,"Ramazan’ın bitişine son 10 gün kaldı. Son günlere doğru iftarda ne pişireceğinizi bulmak zorlaşmış olabilir. Sizin için Ramazan’ın 20. gününe özel Antep lezzetlerinden oluşan bir iftar menüsü hazırladık. İşte, tarifler…",https://www.haberturk.com/iftara-ne-pisirsem-diye-dusunenler-icin-ramazanin-20-gunune-ozel-antep-lezzetleriyle-iftar-menusu-alternatifi-3673571,https://im.haberturk.com/l/2024/03/29/ver1711785531/3673571/jpg/1200x628,2024-03-30 10:58:59+03:00,haberturk
44,Diablo IV Xbox Game Pass'e geldi,"Cehennemin kapıları daha da açılıyor ve Diablo IV, 28 Mart'tan itibaren Konsol ve PC için Game Pass'e geldi",https://www.haberturk.com/diablo-iv-xbox-game-pass-e-geldi-3673261-teknoloji,https://im.haberturk.com/l/2024/03/28/ver1711627503/3673261/jpg/1200x628,2024-03-28 15:05:39+03:00,haberturk
45,"Beşiktaş, hazırlık maçında Fatih Karagümrük ile yenişemedi",Beşiktaş milli arada özel maçta karşılaştığı VavaCars Fatih Karagümrük ile 1-1 berabere kaldı,https://www.haberturk.com/besiktas-hazirlik-macinda-fatih-karagumruk-ile-yenisemedi-3673326-spor,https://im.haberturk.com/l/2024/03/28/ver1711642900/3673326/jpg/1200x628,2024-03-28 19:22:14+03:00,haberturk
46,"Kuran yakan Iraklı, İsveç'in sınır dışı kararının ardından Norveç'e gitti: ""Sığınma talep edeceğim""","Kuran-ı Kerim yakmasıyla bilinen Iraklı Salwan Momika, İsveç'ten Norveç'e gittiğini açıkladı. Norveç'te sığınma talep edeceğini söyleyen Momika, ""Bana saygı duyan bir ülkeye taşınıyorum"" dedi",https://www.haberturk.com/kuran-yakan-irakli-isvec-in-sinir-disi-kararinin-ardindan-norvec-e-gitti-siginma-talep-edecegim-3672965,https://im.haberturk.com/l/2024/03/27/ver1711549326/3672965/jpg/1200x628,2024-03-27 17:39:58+03:00,haberturk
47,Kıpkırmızı bir tren: Bernina Ekspresi,"Yeni yerler gezmeyi görmeyi seven insanların çoğunun rüyalarını süsler Bernina Ekspresi. Manzara daha rahat izlenebilsin diye tavana kadar camla kaplı pencerelerden buzullar, göller, tüneller, ünlü Brusio Spirali izlenir. İşte bu etkileyici tren yolculuğu hakkında bilmeniz gereken her şey.",https://www.haberturk.com/htgastro/seyahat/kipkirmizi-bir-tren-bernina-ekspresi-3667082,https://im.haberturk.com/l/2024/03/07/ver1709778714/3667082/jpg/620x410,2024-03-07 18:28:36+03:00,haberturk
48,Ramazanda görülen baş ağrılarını önlemenin yolları,"Ramazan ayında oruç tutarken baş ağrısını sıkça görülebiliyor; ancak bunu önlemek mümkün. Uzm. Dr. Oğuzhan Onultan, “Bu yıl Ramazan ayında oruçlu geçirilen süre 17 saati buluyor. Açlık ve susuzluk, baş ağrısına zemin hazırlayabilir, migren ve gerilim tipi baş ağrılarının oluşumunda etkili olabilir. Baş ağrılarını azaltmak için iftar ve sahurda vücuda su sağlayacak salatalık, havuç, çilek, domates, kabak gibi lifli besinleri tercih edin. Yeteri kadar uyumaya özen gösterin. Bilgisayar ve televizyon başında uzun vakit geçirmeyin"" açıklamasında bulundu.",https://www.haberturk.com/ramazanda-gorulen-bas-agrilarini-onlemenin-yollari-3671772,https://im.haberturk.com/l/2024/03/23/ver1711181143/3671772/jpg/1200x628,2024-03-23 12:02:41+03:00,haberturk
49,Kurye çekiçle saldırdı!,"Olay, İstanbul'da meydana geldi. Motokurye müşteriye götürdüğü yemeği dökünce lokantayı suçlayarak lokantacıya çekiçle saldırdı. O anlar anbean kameralara yansıdı",https://www.haberturk.com/kurye-cekicle-saldirdi-guncel-haberler-3671081,https://im.haberturk.com/l/2024/03/20/ver1710966732/3671081/jpg/1200x628,2024-03-20 23:32:15+03:00,haberturk
0,"Nadir görülen bir yeme bozukluğu var, cam ve mobilya yiyor… ‘Yeni bir kanepe aldım, onu da yemeye çalıştı’","Üç yaşındaki Wynter’ın nadir görülen bir yemek bozukluğu var. Küçük çocuk cam ve mobilya yemeye çalışıyor. “Neredeyse tüm evi yiyor” diyen anne, kızının yaşadığı ilginç durumu anlattı",https://www.hurriyet.com.tr/aile/nadir-gorulen-bir-yeme-bozuklugu-var-cam-ve-mobilya-yiyor-yeni-bir-kanepe-aldim-onu-da-yemeye-calisti-42430043,https://image.hurimg.com/i/hurriyet/75/0x0/660115e6a23d0ae4af971811.jpg,2024-03-25 09:13:04+03:00,hurriyet
1,Leipzig’de yolcu otobüsü devrildi: 5 ölü,Almanya’nın Leipzig kenti yakınlarındaki otoyolda yolcu otobüsünün devrilmesi sonucu 5 kişi hayatını kaybetti.,https://www.hurriyet.com.tr/avrupa/leipzigde-yolcu-otobusu-devrildi-5-olu-42434640,https://image.hurimg.com/i/hurriyet/75/0x0/660443944d1c6d3dfc9de45e.jpg,2024-03-27 19:05:48+03:00,hurriyet
2,Emine Erdoğan'dan 'Dünya Sıfır Atık Günü' mesajı: Sürdürülebilirliğin üstün geldiği refah dolu bir dünya diliyorum,"Haberler - Cumhurbaşkanı Recep Tayyip Erdoğan'ın eşi Emine Erdoğan, sosyal medya hesabından 'Dünya Sıfır Atık Günü' mesajı yayımladı. Emine Erdoğan, Kaynakların en üst düzeyde kullanıldığı, atıkların en aza indirildiği ve sürdürülebilirliğin üstün geldiği refah dolu bir dünya diliyorum ifadelerini kullandı.",https://www.hurriyet.com.tr/gundem/emine-erdogandan-dunya-sifir-atik-gunu-mesaji-surdurulebilirligin-ustun-geldigi-refah-dolu-bir-dunya-diliyorum-42437267,https://image.hurimg.com/i/hurriyet/75/0x0/6607dc637e5192a88f8a502a.jpg,2024-03-30 12:35:40+03:00,hurriyet
3,Oy kullanmama cezası ne kadar? 298 sayılı kanun || 31 Mart yerel seçimlerde oy kullanmama cezası belli oldu!,"Oy kullanmama cezası ne kadar, kaç TL? Türkiye 31 Mart Pazar günü yerel yönetimlerin belirlenmesi için sandık başına gidecek. Seçim öncesi en çok merak edilenler arasında oy vermemenin cezasının olup olmadığı merak ediliyor. Peki, oy vermemenin cezası var mı, ne kadar, kaç TL? Merak edenler için detayları...",https://www.hurriyet.com.tr/bilgi/galeri-oy-kullanmama-cezasi-ne-kadar-298-sayili-kanun-31-mart-yerel-secimlerde-oy-kullanmama-cezasi-belli-oldu-42436840,https://image.hurimg.com/i/hurriyet/75/0x0/65faae8c28089d4c255fe284.jpg,2024-03-29 19:22:17+03:00,hurriyet
4,Türk tiyatro sahnesi nereye koşuyor?,"Son dönemde arkadaş sohbetlerinde  hangi oyunda hangi oyuncunun performansını beğendiğimizi konuşurken buluyoruz kendimizi. Bağımsız yapımlar da var,  büyük prodüksiyonlu işler de  Kimilerimiz  sevdiği ‘ünlü’ oyuncuyu bir de tiyatro sahnesinde izlemek için gidiyor tiyatroya. Ama  elbette en güzeli yeni bir ismi...",https://www.hurriyet.com.tr/kelebek/hurriyet-pazar/turk-tiyatro-sahnesi-nereye-kosuyor-42431100,https://image.hurimg.com/i/hurriyet/75/0x0/65fed27eaf17d71571d841ac.jpg,2024-03-24 07:00:50+03:00,hurriyet
5,BBP Genel Başkanı Destici'den CHP'ye 'iş birliği' tepkisi,"Son Dakika Haberler - Büyük Birlik Partisi (BBP) Genel Başkanı Mustafa Destici, CNN TÜRK'e yaptığı açıklamada, Kim terör ve şiddetten besleniyorsa, kim terör ve şiddetin sözcülüğünü yapıyorsa, iltisaklıysa onun uzantısı da ve kim de onlarla iş birliği yaparak seçim kazanma yoluna gidiyorsa biz bunu doğru...",http://www.hurriyet.com.tr/gundem/bbp-genel-baskani-desticiden-chpye-is-birligi-tepkisi-42437202,https://image.hurimg.com/i/hurriyet/75/0x0/6607d1837e5192a88f8a4f64.jpg,2024-03-30 11:55:48+03:00,hurriyet
6,Ünlü şarkıcı kızını kucağına bile alamadan kaybetmişti… Yıllar geçse de acısı dinmiyor: Ben hala çok kızgınım,"“Ağustos 2012, karım Dawn son dakika kontrolüne gitti. Sadece dört gün kaldı, hepimiz çok heyecanlıyız. İsmini bile herkese söyledik. Eşyalarının durduğu sepet, bebek karyolası, kıyafetler her yerde.”",http://www.hurriyet.com.tr/kelebek/magazin/unlu-sarkici-kizini-kucagina-bile-alamadan-kaybetmisti-yillar-gecse-de-acisi-dinmiyor-ben-hala-cok-kizginim-42436428,https://image.hurimg.com/i/hurriyet/75/0x0/66069735407d0ec521c0c404.jpg,2024-03-29 13:26:02+03:00,hurriyet
7,Son dakika haberi! Murat Kurum'dan önemli açıklamalar: İstanbul'da tabela belediyeciliği var,"Son Dakika Haberleri İnternet - Seçim çalışmalarının nasıl geçtiğini anlatan Cumhur İttifakı Belediye Başkanı Adayı Murat Kurum, İstanbul'un sandığa gittiğinde oyu hizmetten yana kullanacağına eminim dedi. Vatandaş sorunların çözümünü bekliyor diyen Murat Kurum, Sonra da tabelalarla israfı bitirdik diyorsunuz....",https://www.hurriyet.com.tr/gundem/son-dakika-haberi-murat-kurumdan-onemli-aciklamalar-42436930,https://image.hurimg.com/i/hurriyet/75/0x0/66071476a0159a8ea04b7031.jpg,2024-03-30 00:01:43+03:00,hurriyet
8,İnci Taneleri’ne iki yeni isim,Kanal D’nin Yılmaz Erdoğan imzalı sevilen dizisi “İnci Taneleri” bu akşam yeni bölümüyle ekrana geliyor.,https://www.hurriyet.com.tr/kelebek/televizyon/inci-tanelerine-iki-yeni-isim-42434981,https://image.hurimg.com/i/hurriyet/75/0x0/6604fd9cde04af5c01cd22f4.jpg,2024-03-28 08:18:35+03:00,hurriyet
9,Anne kıza 40 yıl arayla aynı burs,Yasemin Şekercan ve kızı Azra Aylin Kul tam 40 yıl arayla TEV bursiyeri oldu. Yasemin Şekercan 1984 yılında okul birincisi olduğu için Vehbi Koç tarafından bizzat tebrik edildi. Şekercan’ın dördüz çocuklarının hepsi bu sene farklı mühendislik bölümlerini kazandı. Onlardan biri olan Azra Aylin Türk Eğitim Vakfı...,https://www.hurriyet.com.tr/egitim/anne-kiza-40-yil-arayla-ayni-burs-42425252,https://image.hurimg.com/i/hurriyet/75/0x0/65f4b118fc7e06854968d517.jpg,2024-03-16 10:11:46+03:00,hurriyet
10,Baba Olmak İsteyen Erkeklere 9 Öneri,"Evli çiftlerin yaklaşık beşte biri, istemelerine rağmen çocuk sahibi olamadıkları için doktora başvuruyor. İnfertilite yani kısırlık problemine her iki cinsiyette de eşit oranda rastlanıyor ve tedaviler kişiye özel olarak planlanıyor. Çevresel koşulların da olumsuz etkilerine bağlı olarak önemi giderek artan erkek...",https://www.hurriyet.com.tr/mahmure/galeri-baba-olmak-isteyen-erkeklere-9-oneri-41594212,https://image.hurimg.com/i/hurriyet/75/0x0/5f438a95d3806c1a589472b4.jpg,2021-04-12 11:28:48+03:00,hurriyet
11,"AYETEL KÜRSİ OKUNUŞU - Ayetel Kürsi Duası Türkçe Anlamı ve Diyanet Meali, Arapça Yazılışı, Faziletleri ve Bilgiler",Ayetel Kürsi Kur'an-ı Kerim'in Bakara Suresi suresi içerisinde yer alır. Halk tarafından Ayetel Kürsi Duası ya da suresi olarak bilinse de bir ayeti kerimedir. Ayetel Kürsi faziletleri sebebiyle en çok okunan ve okunması hadislerde tavsiye edilen bir ayettir. Ayetel Kürsi okunuşu sayesinde kolay bir şekilde bu...,https://www.hurriyet.com.tr/ramazan-ozel/namaz-sureleri/ayetel-kursi-turkce-okunusu-ve-anlami-ayet-el-kursi-duasi-turkce-diyanet-meali-tefsiri-fazileti-41995599,https://image.hurimg.com/i/hurriyet/75/0x0/64b5098d4e3fe002783d9d7d.jpg,2024-03-21 00:00:37+03:00,hurriyet
12,Ofis stilleri Z Kuşağı’nın yeni favorisi,"İlhamını 1990’lar ve 2000’lerden alan ‘corporate sleaze’ ya da ‘office siren’ adında yeni bir trendle karşı karşıyayız. Z Kuşağı’nın etkisiyle ortaya çıkan bu akım, ofis stillerini havalı hale getiriyor. ‘Friends’ dizisindeki  Rachel Green karakteri de bu tarza ilham verenlerden.",https://www.hurriyet.com.tr/kelebek/hurriyet-cumartesi/ofis-stilleri-z-kusaginin-yeni-favorisi-42430630,https://image.hurimg.com/i/hurriyet/75/0x0/65fdcd4540202004f7bde99a.jpg,2024-03-23 07:00:49+03:00,hurriyet
13,Paylaşmayı bilenler bu Ramazan da lezzete doyacak… İşte iftarda herkesi mutlu edecek 5 pratik tarif!,"Ramazan ayının en güzel yanı iftarda aile ve dostlarla birlikte olmaktır ama bazen sofranın etrafındakiler, bazen de sofranın kurulduğu yer değişebilir. Her nerede ve kiminle olursak olalım lezzetli bir sofra kurmak aslında hiç de zor değil. Nasıl mı? İşte herkesin kendine göre bir mutluluk bulacağı 5 harika piliç...",http://www.hurriyet.com.tr/advertorial/paylasmayi-bilenler-bu-ramazan-da-lezzete-doyacak-iste-iftarda-herkesi-mutlu-edecek-5-pratik-tarif-42429518,https://image.hurimg.com/i/hurriyet/75/0x0/65fc2115fb4d85a8967ffb62.jpg,2024-03-25 10:23:19+03:00,hurriyet
14,Brad Pitt inadından vazgeçti: Al çocukların senin olsun... Benim sevgilim var!,"Onlar bir zamanlar aşk denilen duygunun yeryüzünde vücut bulmuş hali olarak görülüyordu. Birbirlerine öyle bağlıydılar ki isimleri bile birbirine kenetlenmiş bir şekilde anılıyordu. Biri çok güzel bir kadın, diğeri yıllara meydan okuyan, eşine benzerine zor rastlanacak kadar yakışıklı bir erkekti. Yıllar içinde...",http://www.hurriyet.com.tr/kelebek/magazin/brad-pitt-angelina-jolie-bosanma-davasinda-sona-bir-adim-kaldi-42436092,https://image.hurimg.com/i/hurriyet/75/0x0/66066d964d1c6d3dfc9df3c3.jpg,2024-03-29 10:35:07+03:00,hurriyet
