title,description,url,img_url,publishing_date,publisher
"Hizbullah, İsrail’e onlarca füze fırlattı","Hizbullah, İsrail'in kuzeyindeki askeri üssüne onlarca katyuşa füzesi fırlattığını duyurdu. İsrail, füzelerin bir kısmının hava savunma sistemiyle imha edildiğini, geri kalanının da boş arazilere düştüğünü açıkladı.",https://www.sozcu.com.tr/hizbullah-israil-e-onlarca-fuze-firlatti-p39041,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/12jpg-5T_re9JF3UmqvwFF3CKPNw.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-13 00:11:34+03:00,sozcu
Fenerbahçe'nin Euroleague play-off'taki rakibi belli oldu,"Fenerbahçe, Euroleague'de normal sezonu Olympiakos yenilgisiyle 6. sırada tamamladı ve play-off'ta Monaco ile eşleşti.",https://www.sozcu.com.tr/fenerbahce-nin-euroleague-play-off-taki-rakibi-belli-oldu-p39058,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/520jpg-d-FvBXaAxE66-tHV4-V51Q.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 23:59:01+03:00,sozcu
Bebek cesedi alarmı! Anne-baba gözaltına alındı,Sancaktepe'de ölü doğduğu iddia edilen bebek boş araziye gömüldü. Olayla ilgili yabancı uyruklu oldukları öğrenilen anne ve baba gözaltına alındı.,https://www.sozcu.com.tr/bebek-cesedi-alarmi-anne-baba-gozaltina-alindi-p39057,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/522jpg-ORaBNqYSCU6Jw9sKkcOkOw.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 23:58:00+03:00,sozcu
İsrail’den beklenen İran saldırısıyla ilgili açıklama,"İsrail Ordu Sözcüsü Daniel Hagari, İran’ın İsrail’e yönelik olası saldırısına ""iyi hazırlandıklarını"" ve her türlü duruma yanıt vereceklerini bildiklerini savundu.",https://www.sozcu.com.tr/israil-den-beklenen-iran-saldirisiyla-ilgili-aciklama-p39055,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/1/daniel-hagarijpg-5yl-az1DeEyfX0vvu30PiA.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 23:43:03+03:00,sozcu
"Bülent Uygun: En az bütçeli ikinci takımız, bugün ligde kalmayı garantiledik!","Sivasspor Teknik Direktörü Bülent Uygun, Trabzonspor'u deplasmanda 1-0 yendiklerin maçın ardından konuştu.",https://www.sozcu.com.tr/bulent-uygun-en-az-butceli-ikinci-takimiz-bugun-ligde-kalmayi-garantiledik-p39054,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/875jpg-Y3HHbJwcMEuzK_TKj4_ZtQ.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 23:38:36+03:00,sozcu
Trabzonspor'un hocası Abdullah Avcı: Buradan kafamızı kaldırıp...,"Trabzonspor Teknik Direktörü Abdullah Avcı, Sivasspor'a 1-0 yenildikleri maçın ardından açıklamalarda bulundu.",https://www.sozcu.com.tr/trabzonspor-un-hocasi-abdullah-avci-buradan-kafamizi-kaldirip-p39052,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/924jpg-y-aTJgmshkaDhVP3Y0cuUQ.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 23:31:01+03:00,sozcu
Moda tasarımcısı Roberto Cavalli yaşamını yitirdi,"Dünyaca ünlü moda tasarımcısı Roberto Cavalli, hayatını kaybetti.",https://www.sozcu.com.tr/moda-tasarimcisi-roberto-cavalli-yasamini-yitirdi-p39049,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/cavallijpg-mdbRvVt4nkylVOWI1h_Rhg.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 23:20:36+03:00,sozcu
Zonguldak’ta 3 katlı apartmanda yangın,"Zonguldak'ta 3 katlı evin en üst katındaki dairede çıkan yangın itfaiye ekiplerinin müdahalesiyle söndürüldü. Yangında dumandan etkilenen Muzaffer Kazancı (70), hastaneye götürülürken, çevrede toplanan vatandaşlar ise itfaiye ekiplerinin çalışmasını ilgi ile izledi.",https://www.sozcu.com.tr/zonguldak-ta-3-katli-apartmanda-yangin-p39051,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/resim115299941jpg-twSoLd51_UmbyEw9AC1Gtg.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 23:19:37+03:00,sozcu
Anadolu Otoyolu’nda trafik kilit,Ramazan Bayramı tatili için memleketlerinden dönen tatilcilerin Anadolu Otoyolu’nun Bolu geçişinde yarattığı yoğunluk gece saatlerinde arttı. Otoyolun İstanbul yönünde araçlar yavaş ilerlemek zorunda kaldı.,https://www.sozcu.com.tr/anadolu-otoyolu-nda-trafik-kilit-p39048,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/resim115299864jpg-Ch1jIKxQpk_sZ-zyaegXOg.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 22:41:51+03:00,sozcu
"Süper Lig'e çıkan Eyüpspor, Manisa'da kayıp yaşadı","Süper Lig'e çıkmayı geçen hafta garantileyen Eyüpspor, Manisa FK deplasmanında 2-0 öne geçmesine rağmen sahadan bir puanla ayrıldı.",https://www.sozcu.com.tr/super-lig-e-cikan-eyupspor-manisa-da-kayip-yasadi-p39047,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/953jpg-g7MUPuT6HkqVRZGzpgueag.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 22:38:58+03:00,sozcu
