title,description,url,img_url,publishing_date,publisher
Dikkatli olalım! Yapılan araştırmaya göre Ramazan Bayramı bakın neler yapıyor! En büyük iki tehlike...,"Uzmanlar bayram ve bayram sonrası dönemde kronik hastalıkları olan bireylerin sağlık durumlarında olumsuz etkiler gözlemlenebildiğini söylüyor. Bu olumsuz etkilere neden olan faktörler arasında; hatalı ve fazla beslenme, sıvı alımın azalması, tedavi ile ilgili zamanlı olmayan tedavi giderleri ve tedavi süreçlerinin durdurulması bulunuyor. Beslenmeyle ilgili en tehlikeli bulunan iki şeyin doymuş yağ ve şerbetli tatlılar olduğu belirtiliyor. Ramazan Bayramı'nda kronik hastalığı olan bireylerin bu süreçten nasıl etkilendiklerini gösteren araştırma ise neden dikkatli olmamız gerektiği konusunda dikkat çeken veriler içeriyor. Habertürk.com Sağlık...",https://www.haberturk.com/dikkatli-olalim-yapilan-arastirmaya-gore-ramazan-bayrami-bakin-neler-yapiyor-en-buyuk-iki-tehlike-3676510,https://im.haberturk.com/l/2024/04/09/ver1712665787/3676510/jpg/1200x628,2024-04-09 15:29:09+03:00,haberturk
Müze ve ören yerlerinin ziyaret saatleri güncellendi,"Kültür ve Turizm Bakanlığı'na bağlı bazı müze ve ören yerlerinin ziyaret saatleri uzatıldı. Turizm sezonu boyunca Aspendos, Side, Patara, Hierapolis, Efes ören yerleri gece 00.00'a kadar ziyarete açık olacak",https://www.haberturk.com/muze-ve-oren-yerlerinin-ziyaret-saatleri-guncellendi-3676531,https://im.haberturk.com/l/2024/04/09/ver1712665026/3676531/jpg/1200x628,2024-04-09 15:17:12+03:00,haberturk
Sürpriz aşk: Yılmaz Erdoğan ve Cansu Taşkın çiftinin romantik görüntüleri,Yılmaz Erdoğan ile Cansu Taşkın'ın sürpriz aşkının görüntüleri ortaya çıktı. Görüntülerde romantik anlar da yer alıyor,https://www.haberturk.com/yilmaz-erdogan-cansu-taskin-askinin-goruntuleri-magazin-haberleri-3676526-magazin,https://im.haberturk.com/l/2024/04/09/ver1712664714/3676526/jpg/1200x628,2024-04-09 15:11:59+03:00,haberturk
Nuri Alço'nun doktoru son sağlık durumunu açıkladı,"Nuri Alço'nun sağlık durumu hakkında açıklama yapıldı. Eskişehir Şehir Hastanesi Başhekimi Doç. Dr. Mustafa Sungur, düzenlendiği basın toplantısında, Alço'nun son sağlık durumu hakkında bilgi verdi",https://www.haberturk.com/nuri-alco-nun-doktoru-son-saglik-durumunu-acikladi-3676519-magazin,https://im.haberturk.com/l/2024/04/09/ver1712661135/3676519/jpg/1200x628,2024-04-09 14:23:14+03:00,haberturk
Cansu Taşkın'dan aşk iddialarına yanıt: Yılmaz Erdoğan benim için önemli,"Yılmaz Erdoğan'ın yaklaşık iki yıldır manken Cansu Taşkın ile aşk yaşadığı ileri sürülmüştü. Taşkın; ""Evet, haberler doğru"" diyerek aşk iddialarını doğruladı",https://www.haberturk.com/cansu-taskin-dan-ask-iddialarina-yanit-yilmaz-erdogan-benim-icin-onemli-magazin-haberleri-3676359-magazin,https://im.haberturk.com/l/2024/04/08/ver1712587574/3676359/jpg/1200x628,2024-04-09 14:11:37+03:00,haberturk
Türk filmleri gişede düşüşte,Türk filmlerinin gişe rakamları düşüşte... Yabancı filmler ise ön plana çıktı.  Hafta sonunda en çok izlenen 5 film arasında iki Türk yapımı bulunuyor,https://www.haberturk.com/turk-filmleri-gisede-dususte-magazin-haberleri-3676392-magazin,https://im.haberturk.com/l/2024/04/08/ver1712656193/3676392/jpg/1200x628,2024-04-09 13:55:52+03:00,haberturk
"Gupse Özay, sevenlerini heyecanlandırdı","Ünlü oyuncu ve senarist Gupse Özay, son paylaşımıyla sevenlerini heyecanlandırdı",https://www.haberturk.com/gupse-ozay-sevenlerini-heyecanlandirdi-3676509-magazin,https://im.haberturk.com/l/2024/04/09/ver1712657897/3676509/jpg/1200x628,2024-04-09 13:20:12+03:00,haberturk
Refah saldırısı için tarihin belirlendiğini söyleyen Netanyahu'ya tepkiler,"İsrail Başbakanı Binyamin Netanyahu, Gazze'nin Refah kentine yapılması planlanan saldırı için tarihin belirlendiğini söyledi, ancak bu tarihi paylaşmadı. Peki dünya liderleri ne dedi?",https://www.haberturk.com/refah-saldirisi-icin-tarihin-belirlendigini-soyleyen-netanyahu-ya-tepkiler-3676498,https://im.haberturk.com/l/2024/04/09/ver1712657849/3676498/jpg/1200x628,2024-04-09 13:18:27+03:00,haberturk
"Bakan Uraloğlu, yeni projeyi açıkladı; 'Akıllı yollar' geliyor","Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, yollarda güvenliği en üst düzeye çıkarmak amacıyla akıllı ulaşım sistemleri projesini İstanbul'da başlatacaklarını belirtti. Uraloğlu, kaza riskini en aza indirecek projenin 2025 yılının sonunda tamamlanacağını, daha sonra ülke çapında yaygınlaştırılacağını vurguladı",https://www.haberturk.com/bakan-uraloglu-yeni-projeyi-acikladi-akilli-yollar-geliyor-3676480-teknoloji,https://im.haberturk.com/l/2024/04/09/ver1712657863/3676480/jpg/1200x628,2024-04-09 13:18:20+03:00,haberturk
Mimar Sinan'ın Trakya'daki eserleri yıllara meydan okuyor,"Osmanlı'nın hüküm sürdüğü coğrafyada pek çok bölgede sayısız eser bırakan Mimar Sinan’a ait yapılar, Trakya'nın tarihi ve kültürel dokusuna da ayrı bir değer katıyor",https://www.haberturk.com/mimar-sinan-in-trakya-daki-eserleri-yillara-meydan-okuyor-3676502,https://im.haberturk.com/l/2024/04/09/ver1712657702/3676502/jpg/1200x628,2024-04-09 13:15:40+03:00,haberturk
